VendorID,lpep_pickup_datetime,PULocationID,lpep_dropoff_datetime,DOLocationID,passenger_count,velocity
2,2024-01-01 20:27:42,4,2024-01-01 20:40:43,11,1.0,15.207335723431497
1,2024-01-01 20:28:02,4,2024-01-01 20:36:15,16,1.0,25.853900202839757
2,2024-01-01 20:52:45,4,2024-01-01 21:00:57,16,2.0,26.84850146341463
2,2024-01-01 20:28:28,4,2024-01-01 20:36:19,1,1.0,13.53075668789809
2,2024-01-01 20:05:57,4,2024-01-01 20:10:52,1,1.0,11.783642033898303
2,2024-01-01 20:25:14,4,2024-01-01 20:39:51,3,1.0,17.24214212086659
2,2024-01-01 20:29:33,4,2024-01-01 20:37:15,11,1.0,16.17700207792208
2,2024-01-01 20:57:26,4,2024-01-01 21:07:11,11,1.0,19.411116307692307
2,2024-01-01 20:28:56,1,2024-01-01 20:34:30,4,1.0,15.264638083832335
2,2024-01-01 20:25:23,4,2024-01-01 20:38:51,13,1.0,21.869496534653464
2,2024-01-01 20:24:35,4,2024-01-01 20:34:20,9,1.0,23.96678646153846
2,2024-01-01 20:27:27,4,2024-01-01 20:35:01,12,1.0,21.566573920704844
2,2024-01-01 21:21:07,0,2024-01-01 21:26:48,1,1.0,19.368713665689146
2,2024-01-01 21:12:25,5,2024-01-01 21:16:42,4,1.0,22.76871688715953
2,2024-01-01 21:34:29,4,2024-01-01 21:54:34,15,1.0,18.029950207468882
2,2024-01-01 21:18:54,5,2024-01-01 21:24:04,13,1.0,23.36138709677419
2,2024-01-01 20:06:08,5,2024-01-01 20:13:38,0,1.0,18.9258384
2,2024-01-01 20:23:33,11,2024-01-01 20:26:26,9,1.0,19.088818959537573
2,2024-01-01 21:30:55,5,2024-01-01 21:36:51,13,1.0,27.015213033707866
2,2024-01-01 21:21:55,5,2024-01-01 21:27:56,13,1.0,21.023954127423824
1,2024-01-01 21:09:55,4,2024-01-01 21:17:52,2,4.0,15.789750943396225
1,2024-01-01 21:33:24,4,2024-01-01 21:38:23,2,1.0,17.439002006688966
2,2024-01-01 21:11:39,1,2024-01-01 21:15:36,2,2.0,22.978930632911396
2,2024-01-01 21:04:22,4,2024-01-01 21:10:52,16,1.0,31.047882461538457
2,2024-01-01 21:33:23,4,2024-01-01 21:44:26,9,1.0,16.428375746606335
2,2024-01-01 21:26:10,4,2024-01-01 21:33:11,12,1.0,21.743291971496436
2,2024-01-01 21:35:00,4,2024-01-01 21:43:32,3,1.0,26.36551546875
2,2024-01-01 21:53:31,0,2024-01-01 22:04:50,5,1.0,19.454289720176728
2,2024-01-01 21:21:14,5,2024-01-01 21:25:24,4,1.0,25.4919456
2,2024-01-01 21:28:53,4,2024-01-01 21:37:54,2,1.0,16.277834528650647
1,2024-01-01 21:44:26,4,2024-01-01 21:49:42,5,1.0,23.834529113924052
2,2024-01-01 21:26:08,4,2024-01-01 21:39:15,9,1.0,17.741593189326554
2,2024-01-01 21:34:32,4,2024-01-01 21:39:12,5,1.0,27.933544285714284
2,2024-01-01 22:22:06,1,2024-01-01 22:25:33,5,1.0,21.83104695652174
1,2024-01-01 22:26:18,4,2024-01-01 22:37:41,6,1.0,21.206530014641288
2,2024-01-01 22:29:39,4,2024-01-01 22:39:32,12,1.0,18.758445328836423
2,2024-01-01 22:05:23,1,2024-01-01 22:18:07,8,2.0,34.428079790575914
2,2024-01-01 22:11:06,5,2024-01-01 22:21:05,9,1.0,17.99021809682805
2,2024-01-01 22:26:30,4,2024-01-01 22:35:16,12,1.0,18.83478524714829
2,2024-01-01 22:27:35,4,2024-01-01 22:31:50,5,1.0,30.67212705882353
2,2024-01-01 22:27:20,4,2024-01-01 22:36:03,10,1.0,17.391949674952198
2,2024-01-01 22:26:51,4,2024-01-01 22:35:50,0,1.0,22.35758426716141
2,2024-01-01 23:20:52,5,2024-01-01 23:24:02,1,1.0,26.528699368421055
2,2024-01-01 23:17:13,3,2024-01-01 23:20:56,13,1.0,24.94116161434977
2,2024-01-01 23:34:08,4,2024-01-01 23:38:51,2,1.0,18.834396042402826
2,2024-01-01 23:04:35,5,2024-01-01 23:13:41,12,1.0,16.4471010989011
1,2024-01-01 23:42:34,4,2024-01-01 23:49:27,11,1.0,21.042217917675547
2,2024-01-01 23:30:27,4,2024-01-01 23:41:05,11,1.0,13.802991347962383
2,2024-01-01 21:48:02,5,2024-01-01 21:51:48,9,1.0,26.148214513274336
2,2024-01-01 23:23:01,15,2024-01-01 23:28:29,14,2.0,15.897139024390244
2,2024-01-01 23:34:54,14,2024-01-01 23:49:12,13,1.0,36.53089258741259
2,2024-01-01 23:34:54,14,2024-01-01 23:49:12,13,1.0,36.53089258741259
1,2024-01-01 23:13:21,5,2024-01-01 23:20:46,2,1.0,19.529069662921348
2,2024-01-01 23:01:17,4,2024-01-01 23:06:51,1,1.0,19.601182994011975
2,2024-01-01 22:40:25,1,2024-01-01 22:46:23,16,1.0,27.83528849162011
2,2024-01-02 00:15:24,5,2024-01-02 00:21:30,16,1.0,19.628671475409835
2,2024-01-02 00:45:38,5,2024-01-02 00:48:32,4,1.0,23.973616551724135
2,2024-01-02 01:00:00,8,2024-01-02 01:06:30,10,1.0,60.46166584615385
2,2024-01-02 02:31:00,5,2024-01-02 02:38:07,2,1.0,24.151406838407492
2,2024-01-02 05:09:10,4,2024-01-02 05:18:04,2,2.0,34.50135640449438
1,2024-01-02 05:41:26,4,2024-01-02 05:49:52,11,1.0,24.04468458498024
1,2024-01-02 06:51:59,4,2024-01-02 07:00:54,12,1.0,20.575487102803738
2,2024-01-02 06:15:13,4,2024-01-02 06:26:10,12,1.0,19.223896986301373
2,2024-01-02 06:56:23,4,2024-01-02 07:04:10,5,1.0,16.996284539614564
2,2024-01-02 06:48:39,1,2024-01-02 06:51:26,3,1.0,21.50926275449102
2,2024-01-02 06:04:56,4,2024-01-02 06:10:31,5,1.0,21.099168
2,2024-01-02 06:58:55,4,2024-01-02 07:06:37,3,1.0,14.922970909090909
2,2024-01-02 06:44:02,4,2024-01-02 06:51:46,5,1.0,14.48406
2,2024-01-02 07:00:01,4,2024-01-02 07:07:17,5,1.0,18.071854678899083
2,2024-01-02 06:28:17,4,2024-01-02 06:35:28,2,1.0,13.307860232018562
1,2024-01-02 06:03:35,4,2024-01-02 06:07:49,5,1.0,31.933360629921257
2,2024-01-02 06:32:00,4,2024-01-02 06:36:26,1,1.0,17.860043909774436
1,2024-01-02 06:31:09,4,2024-01-02 06:36:56,5,1.0,23.374851873198846
2,2024-01-02 06:44:46,4,2024-01-02 06:52:43,1,1.0,12.024502641509434
2,2024-01-02 07:36:22,4,2024-01-02 07:52:28,15,1.0,28.008513540372675
2,2024-01-02 07:35:07,5,2024-01-02 07:42:36,16,1.0,19.613159198218263
1,2024-01-02 07:19:56,4,2024-01-02 07:29:42,11,1.0,16.807441638225256
2,2024-01-02 07:04:51,5,2024-01-02 07:08:27,4,1.0,35.673703333333336
2,2024-01-02 07:33:23,4,2024-01-02 07:42:24,5,1.0,14.88565131238447
2,2024-01-02 07:44:12,5,2024-01-02 07:47:52,1,1.0,18.96095127272727
2,2024-01-02 08:00:26,4,2024-01-02 08:10:42,5,1.0,12.508960909090911
2,2024-01-02 07:19:05,4,2024-01-02 07:28:31,5,1.0,14.125797031802117
2,2024-01-02 07:55:21,1,2024-01-02 08:03:03,0,1.0,7.398783896103897
1,2024-01-02 07:35:53,4,2024-01-02 07:46:42,11,1.0,14.28320246533128
2,2024-01-02 07:05:28,4,2024-01-02 07:15:15,11,1.0,16.877507734241906
2,2024-01-02 07:50:44,4,2024-01-02 07:53:40,1,1.0,11.52141136363636
2,2024-01-02 07:25:03,4,2024-01-02 07:32:44,5,1.0,15.332367201735357
1,2024-01-02 07:32:27,4,2024-01-02 07:41:42,2,1.0,26.097405405405404
2,2024-01-02 07:34:28,10,2024-01-02 07:38:31,11,1.0,31.47153777777778
2,2024-01-02 07:29:24,4,2024-01-02 07:32:18,1,1.0,14.317576551724137
2,2024-01-02 07:33:54,4,2024-01-02 07:47:39,10,1.0,12.3597312
2,2024-01-02 07:31:50,4,2024-01-02 07:39:34,5,1.0,15.482960689655172
2,2024-01-02 07:23:43,4,2024-01-02 07:28:58,5,1.0,19.49600457142857
2,2024-01-02 07:10:01,4,2024-01-02 07:18:13,5,1.0,16.0148956097561
2,2024-01-02 07:36:03,4,2024-01-02 07:48:12,11,1.0,14.702612345679013
2,2024-01-02 07:35:40,4,2024-01-02 07:41:40,5,1.0,21.887023999999997
2,2024-01-02 07:51:42,4,2024-01-02 08:04:20,5,1.0,8.178334670184697
2,2024-01-02 07:17:10,4,2024-01-02 07:23:56,3,1.0,18.979113103448277
2,2024-01-02 07:40:58,4,2024-01-02 07:51:12,1,1.0,14.531239348534202
2,2024-01-02 07:34:45,4,2024-01-02 07:41:14,5,1.0,17.574489254498715
2,2024-01-02 07:46:48,4,2024-01-02 07:48:44,2,1.0,23.47416620689655
2,2024-01-02 07:10:14,4,2024-01-02 07:19:28,11,1.0,17.464534440433212
2,2024-01-02 07:50:35,4,2024-01-02 07:58:16,5,2.0,17.468844598698478
2,2024-01-02 07:51:15,4,2024-01-02 08:03:12,11,1.0,15.352699581589958
2,2024-01-02 06:50:05,4,2024-01-02 07:03:31,13,1.0,18.473466104218364
2,2024-01-02 07:24:09,4,2024-01-02 07:38:14,13,1.0,20.294824899408283
2,2024-01-02 07:05:58,4,2024-01-02 07:12:06,2,1.0,14.32662456521739
2,2024-01-02 07:32:24,4,2024-01-02 07:41:21,5,1.0,13.593978100558658
2,2024-01-02 07:29:46,4,2024-01-02 07:38:59,1,1.0,13.934032405063292
1,2024-01-02 07:43:36,4,2024-01-02 07:53:01,2,1.0,9.228781592920354
2,2024-01-02 07:32:00,4,2024-01-02 07:44:01,6,1.0,15.347880499306518
2,2024-01-02 07:47:49,10,2024-01-02 08:06:44,5,1.0,14.445776140969164
2,2024-01-02 07:12:43,4,2024-01-02 07:22:06,1,1.0,13.27491111900533
2,2024-01-02 07:38:57,4,2024-01-02 07:45:56,5,1.0,16.730990548926012
2,2024-01-02 08:47:12,4,2024-01-02 08:55:46,5,1.0,15.893015252918287
2,2024-01-02 08:25:48,4,2024-01-02 08:36:48,11,1.0,15.274099636363639
2,2024-01-02 08:42:42,4,2024-01-02 08:53:34,5,1.0,13.773185889570554
2,2024-01-02 08:15:33,4,2024-01-02 08:26:43,5,1.0,11.587248
2,2024-01-02 08:08:58,4,2024-01-02 08:18:17,5,1.0,12.955330948121647
2,2024-01-02 08:22:48,1,2024-01-02 08:27:30,9,1.0,11.505068936170213
1,2024-01-02 08:26:39,4,2024-01-02 08:35:03,5,1.0,16.093399999999995
1,2024-01-02 08:36:23,5,2024-01-02 08:42:38,4,1.0,20.084563199999998
2,2024-01-02 08:50:34,11,2024-01-02 09:09:41,12,2.0,18.689109677419356
2,2024-01-02 08:11:49,4,2024-01-02 08:21:32,5,1.0,12.422006861063464
1,2024-01-02 08:17:21,4,2024-01-02 08:32:28,12,4.0,14.052891730981257
2,2024-01-02 08:11:48,4,2024-01-02 08:21:27,3,1.0,14.60913823834197
2,2024-01-02 08:05:37,1,2024-01-02 08:24:08,14,1.0,24.770219621962195
2,2024-01-02 08:38:14,11,2024-01-02 08:45:04,4,1.0,16.250408780487803
2,2024-01-02 08:01:37,4,2024-01-02 08:19:51,9,1.0,12.33925404021938
1,2024-01-02 08:17:45,5,2024-01-02 08:36:03,1,2.0,16.884878688524594
2,2024-01-02 08:27:04,4,2024-01-02 08:39:38,11,1.0,14.983510344827586
2,2024-01-02 08:11:53,4,2024-01-02 08:23:08,5,1.0,10.643101866666667
2,2024-01-02 08:22:13,4,2024-01-02 08:31:55,5,1.0,13.936552577319587
2,2024-01-02 08:51:47,4,2024-01-02 09:01:50,12,1.0,16.62184
2,2024-01-02 08:43:28,4,2024-01-02 08:52:11,5,1.0,15.06563793499044
2,2024-01-02 08:13:48,4,2024-01-02 08:26:41,12,1.0,11.31742851228978
2,2024-01-02 08:32:06,5,2024-01-02 08:41:00,11,1.0,14.10432808988764
2,2024-01-02 07:56:45,1,2024-01-02 08:11:45,4,1.0,13.775950400000001
2,2024-01-02 08:29:56,4,2024-01-02 08:38:14,3,1.0,17.683350361445783
2,2024-01-02 08:12:58,4,2024-01-02 08:26:16,5,1.0,10.38205804511278
2,2024-01-02 08:00:41,4,2024-01-02 08:13:11,11,1.0,13.518456
2,2024-01-02 08:41:56,4,2024-01-02 08:53:12,5,1.0,14.22694650887574
2,2024-01-02 08:44:46,4,2024-01-02 08:51:17,1,1.0,14.817452685421994
2,2024-01-02 08:56:03,1,2024-01-02 09:05:33,5,1.0,13.010243368421055
1,2024-01-02 08:14:42,4,2024-01-02 08:27:26,12,1.0,13.64989947643979
2,2024-01-02 08:13:15,2,2024-01-02 08:17:22,10,1.0,12.900782186234819
2,2024-01-02 08:09:45,4,2024-01-02 08:20:44,2,1.0,13.363138816388467
2,2024-01-02 08:14:23,4,2024-01-02 08:24:17,3,1.0,15.118042424242425
2,2024-01-02 08:31:49,4,2024-01-02 08:42:08,5,2.0,13.2907044911147
2,2024-01-02 08:28:23,4,2024-01-02 08:37:01,5,1.0,15.322905173745175
2,2024-01-02 08:39:16,5,2024-01-02 08:49:43,4,1.0,14.876769760765551
2,2024-01-02 08:11:06,4,2024-01-02 08:28:29,16,1.0,13.998017718120805
2,2024-01-02 08:42:22,5,2024-01-02 08:51:00,4,1.0,14.53998301158301
1,2024-01-02 08:16:02,4,2024-01-02 08:27:04,5,1.0,13.127546827794564
2,2024-01-02 08:36:31,0,2024-01-02 08:47:01,3,1.0,21.611137142857146
2,2024-01-02 08:43:16,4,2024-01-02 08:47:14,5,1.0,24.34295798319328
2,2024-01-02 07:29:52,4,2024-01-02 07:53:33,14,2.0,18.958727375087967
1,2024-01-02 08:37:11,3,2024-01-02 08:45:14,5,1.0,7.197048447204969
2,2024-01-02 08:10:02,4,2024-01-02 08:23:58,16,1.0,14.622663444976075
2,2024-01-02 08:48:57,4,2024-01-02 09:00:54,11,1.0,14.787073807531382
2,2024-01-02 08:14:56,4,2024-01-02 08:24:24,3,1.0,14.076058309859155
2,2024-01-02 08:21:38,4,2024-01-02 08:26:44,5,1.0,16.282734117647056
2,2024-01-02 08:37:37,4,2024-01-02 08:55:42,2,1.0,10.359106506912443
2,2024-01-02 09:20:13,4,2024-01-02 09:28:31,1,1.0,16.170958554216867
2,2024-01-02 09:28:06,2,2024-01-02 09:34:06,4,1.0,18.668343999999998
2,2024-01-02 09:01:08,5,2024-01-02 09:05:42,4,4.0,27.910889343065694
2,2024-01-02 09:04:57,2,2024-01-02 09:12:46,11,1.0,21.000342857142858
2,2024-01-02 09:15:24,4,2024-01-02 09:22:15,5,1.0,19.875936350364963
2,2024-01-02 09:05:41,6,2024-01-02 09:11:05,2,2.0,14.305244444444448
2,2024-01-02 09:47:15,4,2024-01-02 09:53:27,5,1.0,21.803961290322576
2,2024-01-02 09:58:15,4,2024-01-02 10:01:35,5,1.0,21.726090000000003
2,2024-01-02 09:57:32,5,2024-01-02 10:08:01,10,1.0,19.0664573608903
2,2024-01-02 09:26:43,4,2024-01-02 09:36:08,2,1.0,14.355882477876104
2,2024-01-02 09:35:56,4,2024-01-02 09:40:25,5,1.0,24.983657397769516
2,2024-01-02 09:55:26,5,2024-01-02 10:10:47,11,1.0,15.789355309446252
2,2024-01-02 09:25:01,4,2024-01-02 09:33:58,11,1.0,18.01741541899441
1,2024-01-02 09:32:48,4,2024-01-02 09:39:30,5,1.0,17.2944
2,2024-01-02 09:52:36,5,2024-01-02 10:12:01,11,1.0,12.830514952789699
2,2024-01-02 09:44:26,11,2024-01-02 09:53:50,10,1.0,9.758763829787233
2,2024-01-02 09:00:31,4,2024-01-02 09:10:55,2,1.0,15.319678846153845
2,2024-01-02 09:12:37,4,2024-01-02 09:26:03,12,2.0,16.892079900744417
2,2024-01-02 09:32:40,4,2024-01-02 09:42:05,3,1.0,13.740630371681418
2,2024-01-02 09:49:09,5,2024-01-02 09:56:17,4,1.0,18.274281308411215
2,2024-01-02 09:24:29,4,2024-01-02 09:30:11,5,1.0,23.208376842105267
2,2024-01-02 09:46:32,4,2024-01-02 09:52:08,5,1.0,21.726089999999996
2,2024-01-02 08:21:03,4,2024-01-02 08:32:24,11,2.0,14.462791189427312
2,2024-01-02 09:30:27,4,2024-01-02 09:42:22,12,1.0,20.33845627972028
2,2024-01-02 09:24:31,4,2024-01-02 09:31:49,3,1.0,18.518432876712325
2,2024-01-02 09:23:10,11,2024-01-02 09:38:44,5,1.0,12.716198286937901
2,2024-01-02 10:05:03,4,2024-01-02 10:11:49,5,1.0,22.403915467980294
2,2024-01-02 10:29:44,2,2024-01-02 10:49:10,3,1.0,14.111399794168095
2,2024-01-02 10:50:56,3,2024-01-02 10:54:40,13,1.0,24.82981714285714
2,2024-01-02 10:15:37,4,2024-01-02 10:28:40,3,1.0,13.170690574712642
2,2024-01-02 10:33:46,4,2024-01-02 10:44:56,3,1.0,20.061504
2,2024-01-02 10:29:13,6,2024-01-02 10:46:35,16,1.0,23.29681819577735
2,2024-01-02 10:18:03,5,2024-01-02 10:31:13,16,1.0,11.513910987341772
2,2024-01-02 10:20:53,1,2024-01-02 10:29:20,12,1.0,22.625987218934913
2,2024-01-02 10:33:40,1,2024-01-02 10:44:08,15,1.0,21.03417630573248
1,2024-01-02 10:02:34,4,2024-01-02 10:13:42,12,1.0,19.08079760479042
1,2024-01-02 10:39:12,5,2024-01-02 10:49:16,12,1.0,7.673674172185431
2,2024-01-02 10:03:49,1,2024-01-02 10:12:30,5,1.0,19.237945335892512
2,2024-01-02 10:37:16,5,2024-01-02 10:41:57,16,1.0,22.885845693950177
1,2024-01-02 10:32:46,4,2024-01-02 10:48:43,9,1.0,15.740253291536051
2,2024-01-02 10:44:03,4,2024-01-02 10:51:06,5,1.0,17.805463829787236
2,2024-01-02 10:45:08,4,2024-01-02 10:50:04,1,1.0,15.266982162162163
2,2024-01-02 10:15:46,4,2024-01-02 10:30:44,13,1.0,16.838929443207128
2,2024-01-02 10:39:52,4,2024-01-02 10:52:22,5,1.0,10.89201312
2,2024-01-02 10:21:19,5,2024-01-02 10:30:45,11,1.0,21.90522148409894
2,2024-01-02 10:31:18,4,2024-01-02 10:38:48,11,1.0,15.449663999999999
2,2024-01-02 10:32:25,4,2024-01-02 10:42:17,3,1.0,22.411146891891892
2,2024-01-02 10:16:37,4,2024-01-02 10:25:21,0,1.0,17.35875893129771
2,2024-01-02 10:03:55,4,2024-01-02 10:21:49,13,2.0,15.805696759776536
2,2024-01-02 10:38:27,4,2024-01-02 10:44:33,5,1.0,22.003107540983603
2,2024-01-02 10:23:08,1,2024-01-02 10:35:26,12,1.0,15.46536487804878
2,2024-01-02 10:42:43,4,2024-01-02 10:51:16,1,1.0,14.455825964912282
2,2024-01-02 10:13:03,1,2024-01-02 10:25:53,16,1.0,14.220713454545455
2,2024-01-02 11:27:53,5,2024-01-02 11:32:46,12,1.0,12.457280273037542
2,2024-01-02 11:53:41,5,2024-01-02 12:05:48,16,1.0,9.961526822558458
2,2024-01-02 11:52:14,4,2024-01-02 12:02:36,1,1.0,12.202005530546623
2,2024-01-02 11:54:29,4,2024-01-02 12:12:18,13,1.0,15.662837567820393
2,2024-01-02 11:32:56,5,2024-01-02 11:45:30,9,1.0,6.915466312997348
2,2024-01-02 11:58:51,5,2024-01-02 12:08:53,13,1.0,19.34415986710963
2,2024-01-02 11:05:00,4,2024-01-02 11:11:38,5,1.0,20.525150351758793
2,2024-01-02 11:24:49,11,2024-01-02 11:34:12,15,1.0,26.446915950266433
2,2024-01-02 11:47:35,3,2024-01-02 12:11:52,2,1.0,12.128039258750858
2,2024-01-02 11:07:33,4,2024-01-02 11:20:18,16,1.0,17.79740705882353
2,2024-01-02 11:36:48,15,2024-01-02 12:03:34,4,1.0,31.09653728518057
2,2024-01-02 11:40:17,4,2024-01-02 12:00:48,15,1.0,17.60207454102356
2,2024-01-02 11:44:17,11,2024-01-02 11:49:00,13,1.0,20.67689130742049
2,2024-01-02 11:08:23,4,2024-01-02 11:18:00,12,1.0,17.672059341421146
2,2024-01-02 08:19:06,4,2024-01-02 08:31:51,3,1.0,15.752598588235296
2,2024-01-02 11:08:40,4,2024-01-02 11:17:43,16,1.0,24.54021215469613
2,2024-01-02 11:53:01,4,2024-01-02 12:06:58,11,1.0,12.736282150537635
2,2024-01-02 11:03:47,5,2024-01-02 11:07:12,4,1.0,36.45743882926829
2,2024-01-02 11:22:40,4,2024-01-02 11:24:51,5,1.0,35.38090992366413
1,2024-01-02 11:49:11,1,2024-01-02 11:57:23,5,1.0,20.018619512195123
2,2024-01-02 11:33:56,4,2024-01-02 11:45:44,12,2.0,16.120676949152543
2,2024-01-02 11:27:15,4,2024-01-02 11:48:27,9,1.0,11.933407924528302
2,2024-01-02 11:36:00,11,2024-01-02 11:43:00,4,1.0,11.035474285714287
2,2024-01-02 11:18:04,4,2024-01-02 11:26:39,12,1.0,20.924544932038838
2,2024-01-02 11:28:05,4,2024-01-02 11:48:11,15,1.0,20.32092
2,2024-01-02 11:37:10,4,2024-01-02 11:47:49,10,1.0,13.872057464788734
2,2024-01-02 11:31:27,4,2024-01-02 11:45:57,1,1.0,9.78922675862069
2,2024-01-02 11:48:09,1,2024-01-02 11:53:53,2,1.0,11.789351162790695
2,2024-01-02 11:03:23,11,2024-01-02 11:10:54,9,1.0,18.37002731707317
2,2024-01-02 11:08:45,4,2024-01-02 11:20:40,16,2.0,16.773149202797203
2,2024-01-02 11:25:51,4,2024-01-02 11:33:50,16,1.0,27.577166430062626
2,2024-01-02 11:23:59,4,2024-01-02 11:33:20,12,1.0,23.236459893048128
2,2024-01-02 11:55:22,1,2024-01-02 12:04:15,2,1.0,12.391616060037522
2,2024-01-02 12:19:31,5,2024-01-02 12:26:30,16,1.0,18.11371704057279
2,2024-01-02 12:11:38,6,2024-01-02 12:19:45,10,1.0,10.94483383983573
2,2024-01-02 12:50:36,4,2024-01-02 13:01:32,12,1.0,17.751805243902435
2,2024-01-02 12:35:10,5,2024-01-02 12:43:28,12,1.0,17.217999036144576
2,2024-01-02 12:52:27,2,2024-01-02 12:57:41,11,1.0,16.05239770700637
2,2024-01-02 12:21:40,4,2024-01-02 12:33:02,12,1.0,14.611485747800586
2,2024-01-02 12:41:44,3,2024-01-02 12:45:41,12,1.0,24.93458430379747
2,2024-01-02 12:58:01,1,2024-01-02 13:10:14,9,1.0,15.96605795361528
2,2024-01-02 12:54:01,0,2024-01-02 13:06:34,5,1.0,13.618478725099601
2,2024-01-02 12:28:20,4,2024-01-02 12:38:26,12,1.0,18.54724514851485
2,2024-01-02 12:43:12,4,2024-01-02 12:52:40,12,1.0,20.604085352112676
2,2024-01-02 12:26:38,4,2024-01-02 12:46:59,16,1.0,13.191052186732184
2,2024-01-02 12:25:45,4,2024-01-02 12:35:52,13,1.0,21.66643571663921
2,2024-01-02 11:40:37,4,2024-01-02 11:55:34,3,1.0,14.403323879598663
2,2024-01-02 12:08:18,4,2024-01-02 12:21:08,9,1.0,14.747406545454545
2,2024-01-02 12:26:41,4,2024-01-02 12:40:56,16,1.0,17.143706105263156
2,2024-01-02 12:15:08,5,2024-01-02 12:18:48,3,2.0,11.587248
2,2024-01-02 12:08:26,4,2024-01-02 12:16:42,5,1.0,16.236164032258063
2,2024-01-02 12:19:25,3,2024-01-02 12:26:50,13,1.0,20.049844853932584
2,2024-01-02 12:42:56,3,2024-01-02 12:48:47,12,1.0,17.166293333333336
1,2024-01-02 12:26:44,4,2024-01-02 12:48:21,13,1.0,12.954132305319968
2,2024-01-02 12:51:50,1,2024-01-02 12:56:53,4,1.0,13.95823603960396
1,2024-01-02 12:03:07,11,2024-01-02 12:09:09,2,1.0,17.604934806629835
1,2024-01-02 12:18:49,2,2024-01-02 13:36:19,11,2.0,11.33805987096774
2,2024-01-02 12:44:21,4,2024-01-02 13:01:50,13,1.0,15.740541849380364
2,2024-01-02 11:52:18,4,2024-01-02 12:00:51,11,2.0,10.051316491228071
1,2024-01-02 12:59:15,15,2024-01-02 13:21:31,12,1.0,32.52408682634731
2,2024-01-02 12:08:34,4,2024-01-02 12:22:28,14,1.0,25.07791683453237
2,2024-01-02 12:24:45,4,2024-01-02 12:36:30,11,1.0,16.846708085106382
2,2024-01-02 12:21:49,4,2024-01-02 12:33:16,0,1.0,13.999149694323144
2,2024-01-02 13:13:19,5,2024-01-02 13:28:28,3,1.0,10.643951683168316
2,2024-01-02 13:58:35,5,2024-01-02 14:04:34,16,1.0,16.46099298050139
2,2024-01-02 13:10:06,4,2024-01-02 13:21:23,12,1.0,18.741560649926143
2,2024-01-02 13:40:41,15,2024-01-02 13:45:19,6,1.0,13.337839424460432
2,2024-01-02 13:43:01,6,2024-01-02 14:09:33,16,1.0,18.48719216080402
2,2024-01-02 13:42:10,11,2024-01-02 13:49:46,9,1.0,16.38985736842105
2,2024-01-02 14:03:35,5,2024-01-02 14:09:39,9,1.0,15.439052967032968
2,2024-01-02 13:31:44,4,2024-01-02 13:42:11,12,1.0,15.523585837320573
2,2024-01-02 13:32:47,11,2024-01-02 13:44:13,3,1.0,20.60705912536443
2,2024-01-02 14:01:23,4,2024-01-02 14:11:49,5,1.0,16.473882939297123
2,2024-01-02 13:36:29,4,2024-01-02 13:48:39,15,1.0,31.269696657534244
2,2024-01-02 13:50:54,2,2024-01-02 13:59:54,3,1.0,15.449663999999999
2,2024-01-02 13:38:25,4,2024-01-02 13:54:18,3,1.0,17.14377720881427
2,2024-01-02 13:43:34,5,2024-01-02 13:51:00,13,1.0,19.745086278026907
2,2024-01-02 13:57:54,5,2024-01-02 14:02:42,3,1.0,13.277055
2,2024-01-02 13:29:07,4,2024-01-02 13:43:09,3,1.0,18.09647401425178
2,2024-01-02 12:44:14,4,2024-01-02 12:49:41,2,1.0,19.48925504587156
2,2024-01-02 13:32:27,4,2024-01-02 13:37:57,5,1.0,16.15192145454546
2,2024-01-02 12:59:25,5,2024-01-02 13:05:17,12,1.0,13.496510454545454
2,2024-01-02 13:29:38,4,2024-01-02 13:45:35,9,1.0,15.437556112852663
2,2024-01-02 13:31:53,4,2024-01-02 13:47:51,16,1.0,16.268109144050104
2,2024-01-02 13:26:05,11,2024-01-02 13:31:21,10,1.0,16.684170379746835
2,2024-01-02 13:01:47,4,2024-01-02 13:19:50,9,1.0,14.17645761772853
2,2024-01-02 13:59:22,4,2024-01-02 14:13:24,10,1.0,11.628532731591449
2,2024-01-02 13:32:57,4,2024-01-02 13:45:16,5,1.0,14.111668741542626
1,2024-01-02 13:54:55,10,2024-01-02 14:08:58,15,3.0,19.93061637010676
2,2024-01-02 13:10:21,4,2024-01-02 13:16:39,1,1.0,13.64107238095238
2,2024-01-02 13:32:28,4,2024-01-02 13:45:38,5,1.0,13.93403240506329
2,2024-01-02 14:33:17,5,2024-01-02 14:40:25,4,1.0,18.95110654205607
2,2024-01-02 14:51:50,5,2024-01-02 14:59:48,16,1.0,8.363181087866108
2,2024-01-02 14:21:25,6,2024-01-02 14:58:18,5,1.0,14.974934152733846
1,2024-01-02 14:40:13,5,2024-01-02 14:46:04,4,1.0,23.10847179487179
2,2024-01-02 14:26:08,5,2024-01-02 14:36:04,13,1.0,14.095226174496641
2,2024-01-02 14:31:00,5,2024-01-02 14:37:45,3,1.0,12.302510222222221
2,2024-01-02 14:50:42,5,2024-01-02 15:06:40,9,1.0,11.067152317327766
1,2024-01-02 14:03:43,4,2024-01-02 14:16:11,1,1.0,11.618229946524066
2,2024-01-02 14:53:27,5,2024-01-02 14:55:16,4,1.0,32.42303339449541
2,2024-01-02 14:38:46,5,2024-01-02 14:51:10,10,1.0,18.066139354838707
